"No.","Time","Source","Destination","Protocol","Length","Info"
"2491","9.086410000","192.168.31.1","255.255.255.255","DHCP","369","DHCP Offer    - Transaction ID 0x43cb2491"
"2492","9.086415000","Dell_fd:b1:45","Broadcast","ARP","60","Who has 10.10.19.200?  Tell 10.10.10.64"
"2493","9.086419000","Dell_fd:b1:45","Broadcast","ARP","60","Who has 10.10.19.200?  Tell 10.10.10.64"
"2494","9.087476000","10.10.19.200","255.255.255.255","DHCP","590","DHCP Offer    - Transaction ID 0x43cb2491"
"2495","9.087487000","10.10.19.200","255.255.255.255","DHCP","590","DHCP Offer    - Transaction ID 0x43cb2491"
"2496","9.087491000","Dell_fd:b1:45","Broadcast","ARP","60","Who has 192.168.31.1?  Tell 10.10.10.64"
"2497","9.087517000","Dell_fd:b1:45","Broadcast","ARP","60","Who has 192.168.31.1?  Tell 10.10.10.64"
"2498","9.088102000","10.10.19.200","255.255.255.255","DHCP","590","DHCP Offer    - Transaction ID 0x43cb2491"
"2499","9.088112000","Dell_fd:b1:45","Broadcast","ARP","60","Who has 10.10.19.200?  Tell 10.10.10.64"
"2500","9.088145000","Dell_fd:b1:45","Broadcast","ARP","60","Who has 10.10.19.200?  Tell 10.10.10.64"
"2501","9.088704000","192.168.0.1","255.255.255.255","DHCP","590","DHCP Offer    - Transaction ID 0x43cb2491"
"2502","9.088716000","Dell_fd:b1:45","Broadcast","ARP","60","Who has 192.168.0.1?  Tell 10.10.10.64"
"2503","9.088769000","Dell_fd:b1:45","Broadcast","ARP","60","Who has 192.168.0.1?  Tell 10.10.10.64"
"2504","9.088881000","10.10.14.42","224.0.0.251","MDNS","118","Standard query 0x0000  ANY edlab-08._ni-logos._tcp.local, ""QM"" question"
"2505","9.089468000","10.10.19.200","255.255.255.255","DHCP","590","DHCP Offer    - Transaction ID 0x43cb2491"
"2506","9.089482000","Dell_fd:b1:45","Broadcast","ARP","60","Who has 10.10.19.200?  Tell 10.10.10.64"
"2507","9.089508000","Dell_fd:b1:45","Broadcast","ARP","60","Who has 10.10.19.200?  Tell 10.10.10.64"
"2508","9.089906000","192.168.31.1","255.255.255.255","DHCP","369","DHCP Offer    - Transaction ID 0x43cb2491"
"2509","9.089913000","Dell_fd:b1:45","Broadcast","ARP","60","Who has 192.168.31.1?  Tell 10.10.10.64"
"2510","9.089986000","Dell_fd:b1:45","Broadcast","ARP","60","Who has 192.168.31.1?  Tell 10.10.10.64"
"2511","9.093037000","192.168.31.1","255.255.255.255","DHCP","369","DHCP Offer    - Transaction ID 0x43cb2491"
"2512","9.093049000","Netgear_dc:ac:64","Broadcast","ARP","60","Who has 192.168.1.3?  Tell 192.168.1.1"
"2513","9.093131000","84:16:f9:61:91:3c","Broadcast","ARP","60","Gratuitous ARP for 192.168.1.1 (Request) (duplicate use of 192.168.1.1 detected!)"
"2514","9.093321000","Netgear_dc:ac:64","Broadcast","ARP","60","Who has 192.168.1.3?  Tell 192.168.1.1"
"2515","9.093396000","84:16:f9:61:91:3c","Broadcast","ARP","60","Gratuitous ARP for 192.168.1.1 (Request) (duplicate use of 192.168.1.1 detected!)"
"2516","9.093541000","Netgear_dc:ac:64","Broadcast","ARP","60","Who has 192.168.1.3?  Tell 192.168.1.1"
"2517","9.093751000","84:16:f9:61:91:3c","Broadcast","ARP","60","Gratuitous ARP for 192.168.1.1 (Request) (duplicate use of 192.168.1.1 detected!)"
"2518","9.093817000","84:16:f9:61:91:3c","Broadcast","ARP","60","Gratuitous ARP for 192.168.1.1 (Request) (duplicate use of 192.168.1.1 detected!)"
"2519","9.093884000","Netgear_dc:ac:64","Broadcast","ARP","60","Who has 192.168.1.3?  Tell 192.168.1.1"
"2520","9.093951000","84:16:f9:61:91:3c","Broadcast","ARP","60","Gratuitous ARP for 192.168.1.1 (Request) (duplicate use of 192.168.1.1 detected!)"
"2521","9.094018000","Netgear_dc:ac:64","Broadcast","ARP","60","Who has 192.168.1.3?  Tell 192.168.1.1"
"2522","9.094085000","84:16:f9:61:91:3c","Broadcast","ARP","60","Gratuitous ARP for 192.168.1.1 (Request) (duplicate use of 192.168.1.1 detected!)"
"2523","9.094167000","Netgear_dc:ac:64","Broadcast","ARP","60","Who has 192.168.1.3?  Tell 192.168.1.1"
"2524","9.094234000","84:16:f9:61:91:3c","Broadcast","ARP","60","Gratuitous ARP for 192.168.1.1 (Request) (duplicate use of 192.168.1.1 detected!)"
"2525","9.094302000","84:16:f9:61:91:3c","Broadcast","ARP","60","Gratuitous ARP for 192.168.1.1 (Request) (duplicate use of 192.168.1.1 detected!)"
"2526","9.094370000","84:16:f9:61:91:3c","Broadcast","ARP","60","Gratuitous ARP for 192.168.1.1 (Request) (duplicate use of 192.168.1.1 detected!)"
"2527","9.094436000","84:16:f9:61:91:3c","Broadcast","ARP","60","Gratuitous ARP for 192.168.1.1 (Request) (duplicate use of 192.168.1.1 detected!)"
"2528","9.095825000","192.168.31.1","255.255.255.255","DHCP","369","DHCP Offer    - Transaction ID 0x43cb2491"
"2529","9.095844000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M34.JOETQHF.COM<00>"
"2530","9.095916000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M7.KNKYSZC.COM<00>"
"2531","9.097943000","192.168.31.1","255.255.255.255","DHCP","369","DHCP Offer    - Transaction ID 0x43cb2491"
"2532","9.105570000","10.10.15.131","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"2533","9.109914000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M10.RQCCIRK.NET<00>"
"2534","9.110500000","fe80::225:64ff:fe90:df14","ff02::1:ff90:df14","ICMPv6","86","Multicast Listener Report"
"2535","9.111120000","HonHaiPr_01:86:2e","Broadcast","ARP","60","Who has 10.0.0.58?  Tell 10.10.15.219"
"2536","9.111710000","Dell_06:25:04","Broadcast","ARP","60","Who has 10.10.14.80?  Tell 10.10.11.206"
"2537","9.113432000","10.10.19.140","239.255.255.250","SSDP","327","NOTIFY * HTTP/1.1 "
"2538","9.113441000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M16.WTOQMPJ.NET<00>"
"2539","9.120746000","10.10.11.6","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"2540","9.124553000","fe80::a614:37ff:febd:e390","ff02::1:ffbd:e390","ICMPv6","86","Multicast Listener Report"
"2541","9.139371000","10.10.10.35","239.255.255.250","SSDP","481","NOTIFY * HTTP/1.1 "
"2542","9.139381000","fe80::2080:f149:4592:24d8","ff02::c","SSDP","511","NOTIFY * HTTP/1.1 "
"2543","9.141124000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M35.GCSRQIY.NET<00>"
"2544","9.153593000","fe80::2937:a8df:880b:c6d7","ff02::1:ff0b:c6d7","ICMPv6","86","Multicast Listener Report"
"2545","9.156786000","10.10.12.107","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"2546","9.156800000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M5.MUTQWQM.BIZ<00>"
"2547","9.163564000","10.10.15.26","224.0.0.251","MDNS","118","Standard query 0x0000  ANY edlab-07._ni-logos._tcp.local, ""QM"" question"
"2548","9.168196000","10.10.15.233","239.255.255.250","SSDP","491","NOTIFY * HTTP/1.1 "
"2549","9.168201000","fe80::a478:7314:cba3:c480","ff02::c","SSDP","520","NOTIFY * HTTP/1.1 "
"2550","9.172659000","Private_10:03:a9","Broadcast","ARP","60","Who has 10.10.10.0?  Tell 10.10.10.201"
"2551","9.176424000","fe80::a576:eb6d:a9d9:a330","ff02::1:ffd9:a330","ICMPv6","86","Multicast Listener Report"
"2552","9.178239000","fe80::7025:3a6e:e3ef:c9cc","ff02::1:ffef:c9cc","ICMPv6","86","Multicast Listener Report"
"2553","9.178646000","fe80::b1b6:f015:7402:452e","ff02::1:ff02:452e","ICMPv6","86","Multicast Listener Report"
"2554","9.186301000","84:16:f9:61:91:3c","Broadcast","ARP","60","Gratuitous ARP for 192.168.1.1 (Request) (duplicate use of 192.168.1.1 detected!)"
"2555","9.186314000","84:16:f9:61:91:3c","Broadcast","ARP","60","Gratuitous ARP for 192.168.1.1 (Request) (duplicate use of 192.168.1.1 detected!)"
"2556","9.186646000","84:16:f9:61:91:3c","Broadcast","ARP","60","Gratuitous ARP for 192.168.1.1 (Request) (duplicate use of 192.168.1.1 detected!)"
"2557","9.186673000","84:16:f9:61:91:3c","Broadcast","ARP","60","Gratuitous ARP for 192.168.1.1 (Request) (duplicate use of 192.168.1.1 detected!)"
"2558","9.186739000","84:16:f9:61:91:3c","Broadcast","ARP","60","Gratuitous ARP for 192.168.1.1 (Request) (duplicate use of 192.168.1.1 detected!)"
"2559","9.186832000","84:16:f9:61:91:3c","Broadcast","ARP","60","Gratuitous ARP for 192.168.1.1 (Request) (duplicate use of 192.168.1.1 detected!)"
"2560","9.187184000","84:16:f9:61:91:3c","Broadcast","ARP","60","Gratuitous ARP for 192.168.1.1 (Request) (duplicate use of 192.168.1.1 detected!)"
"2561","9.187221000","84:16:f9:61:91:3c","Broadcast","ARP","60","Gratuitous ARP for 192.168.1.1 (Request) (duplicate use of 192.168.1.1 detected!)"
"2562","9.187383000","84:16:f9:61:91:3c","Broadcast","ARP","60","Gratuitous ARP for 192.168.1.1 (Request) (duplicate use of 192.168.1.1 detected!)"
"2563","9.187393000","84:16:f9:61:91:3c","Broadcast","ARP","60","Gratuitous ARP for 192.168.1.1 (Request) (duplicate use of 192.168.1.1 detected!)"
"2564","9.191437000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M25.EZRKGHN.COM<00>"
"2565","9.199200000","10.10.15.92","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"2566","9.203682000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M23.QKASPTX.CC<00>"
"2567","9.208874000","10.10.14.73","10.10.15.255","NBNS","92","Name query NB WPAD<00>"
"2568","9.217745000","10.10.19.140","239.255.255.250","SSDP","390","NOTIFY * HTTP/1.1 "
"2569","9.221417000","10.10.12.113","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"2570","9.233765000","Dell_7f:02:80","Broadcast","ARP","60","Who has 10.10.10.231?  Tell 10.10.15.209"
"2571","9.241166000","fe80::726d:ecff:fe02:f7","ff02::1:ff02:f7","ICMPv6","86","Multicast Listener Report"
"2572","9.252114000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M17.FPAPFRA.COM<00>"
"2573","9.259229000","10.10.11.15","224.0.0.251","MDNS","98","Standard query response 0x0000  PTR PICT-NI17._ni-logos._tcp.local"
"2574","9.261202000","10.10.12.6","224.0.0.252","LLMNR","75","Standard query 0x7bdc  AAAA WIN-JJVQTFUFFR8"
"2575","9.272791000","fe80::2943:9058:ee7d:df39","ff02::1:fff4:94fc","ICMPv6","86","Neighbor Solicitation for fe80::10cc:c7a3:bcf4:94fc from c8:1f:66:06:31:ad"
"2576","9.274460000","f4:8e:38:87:45:6f","Broadcast","ARP","60","Who has 10.10.12.10?  Tell 10.10.15.10"
"2577","9.284725000","fe80::8919:80f4:4d2e:b3f8","ff02::1:ff2e:b3f8","ICMPv6","86","Multicast Listener Report"
"2578","9.289594000","10.10.10.95","224.0.0.251","MDNS","263","Standard query response 0x0000  TXT, cache flush PTR _ni-logos._tcp.local PTR PICT-NI09._ni-logos._tcp.local SRV, cache flush 0 0 2343 PICT-NI09.local"
"2579","9.297798000","0.0.0.0","255.255.255.255","DHCP","342","DHCP Discover - Transaction ID 0x5097a38f"
"2580","9.297805000","Netgear_dc:ac:64","Broadcast","ARP","60","Who has 192.168.1.34?  Tell 192.168.1.1"
"2581","9.298769000","10.10.15.235","224.0.0.252","LLMNR","75","Standard query 0x2524  A OFFICE-38F3BA65"
"2582","9.300607000","10.10.11.233","239.255.255.250","SSDP","534","NOTIFY * HTTP/1.1 "
"2583","9.300612000","fe80::d4ae:e06b:ffc6:3784","ff02::c","SSDP","563","NOTIFY * HTTP/1.1 "
"2584","9.302945000","10.10.14.229","224.0.0.251","MDNS","261","Standard query response 0x0000  TXT, cache flush PTR _ni-logos._tcp.local PTR admin-PC._ni-logos._tcp.local SRV, cache flush 0 0 2343 admin-PC.local"
"2585","9.302954000","fe80::225:90ff:fea4:a5ec","ff02::1:ffa4:a5ec","ICMPv6","86","Multicast Listener Report"
"2586","9.320056000","10.10.14.215","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"2587","9.321891000","10.10.19.140","239.255.255.250","SSDP","382","NOTIFY * HTTP/1.1 "
"2588","9.326417000","cc:98:91:37:97:53","Broadcast","0x8899","60","Ethernet II"
"2589","9.326449000","fe80::194f:e6f8:dfa4:d1ec","ff02::1:ffa4:d1ec","ICMPv6","86","Multicast Listener Report"
"2590","9.328680000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M38.NBNXLGF.NET<00>"
"2591","9.329391000","10.10.13.19","224.0.0.251","MDNS","70","Standard query 0x0000  ANY VAIO.local, ""QM"" question"
"2592","9.329947000","10.10.13.19","224.0.0.251","MDNS","80","Standard query response 0x0000  A 10.10.13.19"
"2593","9.330740000","10.10.13.19","224.0.0.252","LLMNR","64","Standard query 0x02a0  ANY VAIO"
"2594","9.330869000","10.10.10.90","224.0.0.252","IGMPv2","64","Membership Report group 224.0.0.252"
"2595","9.339513000","fe80::6522:e4eb:3e43:9a64","ff02::1:ff43:9a64","ICMPv6","86","Multicast Listener Report"
"2596","9.342851000","10.10.13.19","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"2597","9.344304000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M12.XHZQRHB.CC<00>"
"2598","9.347307000","169.254.144.252","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"2599","9.359884000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB V1.CWRRJZU.RU<00>"
"2600","9.362126000","b0:52:16:97:f5:55","Broadcast","ARP","60","Who has 10.10.10.116?  Tell 10.10.15.166"
"2601","9.363375000","fe80::ad:4008:eccd:56f","ff02::1:ffcd:56f","ICMPv6","86","Multicast Listener Report"
"2602","9.367471000","10.10.12.6","224.0.0.252","LLMNR","75","Standard query 0x7bdc  AAAA WIN-JJVQTFUFFR8"
"2603","9.367569000","18:a6:f7:fe:55:36","Broadcast","ARP","60","Who has 192.168.0.7?  Tell 192.168.0.1"
"2604","9.375519000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M37.JWXOFDP.IN<00>"
"2605","9.382808000","SamsungE_ac:5a:12","Broadcast","ARP","60","Who has 192.168.9.254?  Tell 192.168.9.244"
"2606","9.391234000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M26.ZKAXXCT.NET<00>"
"2607","9.391322000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M27.PFMXJRF.COM<00>"
"2608","9.398862000","10.10.15.235","224.0.0.252","LLMNR","75","Standard query 0x2524  A OFFICE-38F3BA65"
"2609","9.416812000","fe80::e298:61ff:fe76:4977","ff02::2","ICMPv6","86","Multicast Listener Report"
"2610","9.425897000","10.10.19.140","239.255.255.250","SSDP","327","NOTIFY * HTTP/1.1 "
"2611","9.425910000","10.10.15.26","224.0.0.251","MDNS","261","Standard query response 0x0000  TXT, cache flush PTR _ni-logos._tcp.local PTR edlab-07._ni-logos._tcp.local SRV, cache flush 0 0 2343 edlab-07.local"
"2612","9.438034000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M18.MKQRMBZ.ME<00>"
"2613","9.439787000","10.10.14.42","224.0.0.251","MDNS","261","Standard query response 0x0000  TXT, cache flush PTR _ni-logos._tcp.local PTR edlab-08._ni-logos._tcp.local SRV, cache flush 0 0 2343 edlab-08.local"
"2614","9.439803000","192.168.28.35","239.255.255.250","SSDP","178","M-SEARCH * HTTP/1.1 "
"2615","9.440059000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M22.BBDBWOM.COM<00>"
"2616","9.453642000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M21.KXTTPXP.COM<00>"
"2617","9.453729000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M14.ONSFMUL.CC<00>"
"2618","9.453827000","10.10.14.215","224.0.0.251","MDNS","98","Standard query response 0x0000  PTR PICT-NI01._ni-logos._tcp.local"
"2619","9.467072000","Dell_b2:39:6a","Broadcast","ARP","60","Who has 10.10.11.230?  Tell 10.10.15.17"
"2620","9.469672000","10.10.15.212","10.10.15.255","BROWSER","236","Browser Election Request"
"2621","9.483401000","fe80::ca1f:66ff:fe05:e866","ff02::1:ff05:e866","ICMPv6","86","Multicast Listener Report"
"2622","9.485560000","40:9f:38:3c:1f:b7","Broadcast","ARP","60","Who has 10.10.10.1?  Tell 10.10.10.25"
"2623","9.488854000","fe80::f68e:38ff:fea3:1f0f","ff02::1:ffa3:1f0f","ICMPv6","86","Multicast Listener Report"
"2624","9.489184000","40:9f:38:3c:1f:b7","Broadcast","ARP","60","Who has 10.10.10.1?  Tell 10.10.10.25"
"2625","9.493795000","192.168.1.29","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"2626","9.498130000","fe80::7a45:c4ff:fe27:8884","ff02::1:ff27:8884","ICMPv6","86","Multicast Listener Report"
"2627","9.500565000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M36.XJYJQCM.ME<00>"
"2628","9.508875000","fe80::726d:ecff:fe02:13f","ff02::1:ff02:13f","ICMPv6","86","Multicast Listener Report"
"2629","9.516180000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M40.OSLKJWQ.NET<00>"
"2630","9.525765000","fe80::c52e:f46f:d4b0:88ec","ff02::1:ffb0:88ec","ICMPv6","86","Multicast Listener Report"
"2631","9.529738000","10.10.19.140","239.255.255.250","SSDP","366","NOTIFY * HTTP/1.1 "
"2632","9.539411000","10.10.10.58","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"2633","9.545954000","10.10.15.164","10.10.15.255","BROWSER","233","Browser Election Request"
"2634","9.559849000","192.168.28.35","239.255.255.250","SSDP","178","M-SEARCH * HTTP/1.1 "
"2635","9.563012000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M15.ASHPHHP.COM<00>"
"2636","9.563105000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M32.ATZNARX.NET<00>"
"2637","9.578968000","Dell_06:31:9d","Broadcast","ARP","60","Who has 10.10.11.230?  Tell 10.10.14.7"
"2638","9.579035000","Dell_06:31:9d","Broadcast","ARP","60","Who has 169.254.144.252?  Tell 10.10.14.7"
"2639","9.599228000","10.10.15.235","10.10.15.255","NBNS","92","Name query NB OFFICE-38F3BA65<20>"
"2640","9.600543000","fe80::726d:ecff:fe02:230","ff02::1:ff02:230","ICMPv6","86","Multicast Listener Report"
"2641","9.602206000","fe80::d8a8:ca08:777b:a414","ff02::13a","ICMPv6","86","Multicast Listener Report"
"2642","9.609764000","fe80::c10b:cc3e:ca5b:aea9","ff02::1:ff5b:aea9","ICMPv6","86","Multicast Listener Report"
"2643","9.609889000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M20.TWAPXGT.COM<00>"
"2644","9.633806000","10.10.19.140","239.255.255.250","SSDP","398","NOTIFY * HTTP/1.1 "
"2645","9.634955000","fe80::726d:ecff:fe02:142","ff02::1:ff02:142","ICMPv6","86","Multicast Listener Report"
"2646","9.638494000","10.10.11.96","10.10.15.255","NBNS","92","Name query NB VLSI01<20>"
"2647","9.652615000","fe80::7a45:c4ff:fe29:1805","ff02::1:ff29:1805","ICMPv6","86","Multicast Listener Report"
"2648","9.675119000","10.10.19.140","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"2649","9.680114000","98:de:d0:30:d3:cc","Broadcast","ARP","60","Who has 10.10.11.230?  Tell 10.10.19.200"
"2650","9.681785000","10.10.11.194","10.10.15.255","NBNS","92","Name query NB NS1.DNSFOR3.COM<00>"
"2651","9.683565000","10.10.19.140","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"2652","9.692027000","10.10.19.140","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"2653","9.698866000","10.10.19.140","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"2654","9.702513000","40:9f:38:3c:1f:b7","Broadcast","ARP","60","Who has 192.168.0.1?  Tell 10.10.10.25"
"2655","9.702575000","40:9f:38:3c:1f:b7","Broadcast","ARP","60","Who has 192.168.0.1?  Tell 10.10.10.25"
"2656","9.703715000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M28.RLRKAFQ.COM<00>"
"2657","9.703806000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M1.WGEUPOK.COM<00>"
"2658","9.707647000","10.10.19.140","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"2659","9.709021000","40:9f:38:3c:1f:b7","Broadcast","ARP","60","Who has 192.168.31.1?  Tell 10.10.10.25"
"2660","9.711033000","40:9f:38:3c:1f:b7","Broadcast","ARP","60","Who has 192.168.31.1?  Tell 10.10.10.25"
"2661","9.717531000","10.10.19.140","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"2662","9.721838000","40:9f:38:3c:1f:b7","Broadcast","ARP","60","Who has 192.168.0.1?  Tell 10.10.10.25"
"2663","9.722705000","40:9f:38:3c:1f:b7","Broadcast","ARP","60","Who has 192.168.0.1?  Tell 10.10.10.25"
"2664","9.725261000","10.10.19.140","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"2665","9.733009000","10.10.19.140","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"2666","9.734894000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M4.TTECQOP.COM<00>"
"2667","9.737855000","10.10.19.140","239.255.255.250","SSDP","327","NOTIFY * HTTP/1.1 "
"2668","9.744806000","10.10.19.140","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"2669","9.750193000","fe80::51fe:b898:c55:a41a","ff02::1:ff55:a41a","ICMPv6","86","Multicast Listener Report"
"2670","9.751074000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M19.MECBTBW.COM<00>"
"2671","9.751652000","10.10.19.140","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"2672","9.753590000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M8.WEFPOII.ORG<00>"
"2673","9.754772000","fe80::dacb:8aff:fe9b:717e","ff02::1:ff9b:717e","ICMPv6","86","Multicast Listener Report"
"2674","9.758506000","10.10.19.140","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"2675","9.758989000","10.10.11.186","255.255.255.255","UDP","62","Source port: nati-logos  Destination port: nati-logos"
"2676","9.759548000","Dell_06:31:b1","Broadcast","ARP","60","Who has 10.10.11.186?  Tell 10.10.10.95"
"2677","9.762344000","f4:8e:38:87:40:de","Broadcast","ARP","60","Who has 10.10.12.10?  Tell 10.10.15.108"
"2678","9.765319000","10.10.19.140","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"2679","9.768335000","10.10.10.90","224.0.0.252","IGMPv2","64","Membership Report group 224.0.0.252"
"2680","9.769579000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M6.DNXOYKU.COM<00>"
"2681","9.769783000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M42.OAEWZYR.COM<00>"
"2682","9.774753000","10.10.19.140","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"2683","9.781770000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M29.RJXSMHA.COM<00>"
"2684","9.781860000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M30.GSJXYCS.COM<00>"
"2685","9.782498000","10.10.19.140","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"2686","9.790252000","10.10.19.140","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"2687","9.792333000","fe80::e518:3b5a:c383:14a4","ff02::2","ICMPv6","70","Router Solicitation from 6c:c4:d5:b4:06:48"
"2688","9.795792000","fe80::8470:7891:4484:683f","ff02::1:ff84:683f","ICMPv6","86","Multicast Listener Report"
"2689","9.798000000","10.10.19.140","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"2690","9.800341000","f4:8e:38:87:45:6f","Broadcast","ARP","60","Who has 10.10.12.10?  Tell 10.10.15.10"
"2691","9.801754000","fe80::d4ae:e06b:ffc6:3784","ff02::1:ffc6:3784","ICMPv6","86","Multicast Listener Report"
"2692","9.814809000","fe80::ca1f:66ff:fe05:891b","ff02::1:ff05:891b","ICMPv6","86","Multicast Listener Report"
"2693","9.841692000","10.10.19.140","239.255.255.250","SSDP","386","NOTIFY * HTTP/1.1 "
"2694","9.844328000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M34.JOETQHF.COM<00>"
"2695","9.846424000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M13.DZHYQET.COM<00>"
"2696","9.853984000","fe80::b900:d0c9:728b:a7fb","ff02::1:ff8b:a7fb","ICMPv6","86","Multicast Listener Report"
"2697","9.859941000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M16.WTOQMPJ.NET<00>"
"2698","9.860029000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M10.RQCCIRK.NET<00>"
"2699","9.862641000","10.10.11.233","239.255.255.250","SSDP","562","NOTIFY * HTTP/1.1 "
"2700","9.862650000","fe80::d4ae:e06b:ffc6:3784","ff02::c","SSDP","591","NOTIFY * HTTP/1.1 "
"2701","9.869484000","Cisco_ea:86:0d","Spanning-tree-(for-bridges)_00","STP","60","Conf. TC + Root = 0/0/00:07:4f:12:34:c0  Cost = 29  Port = 0x800d"
"2702","9.888812000","Dell_27:89:a4","Broadcast","ARP","60","Who has 169.254.116.96?  Tell 10.10.14.216"
"2703","9.889502000","fe80::1a0f:76ff:fe8d:4370","ff02::1","ICMPv6","78","Router Advertisement from 18:0f:76:8d:43:70"
"2704","9.891779000","fe80::f68e:38ff:fe87:a56a","ff02::1:ff87:a56a","ICMPv6","86","Multicast Listener Report"
"2705","9.892923000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M7.NILQDQH.COM<00>"
"2706","9.904025000","Dell_b2:39:6a","Broadcast","ARP","60","Who has 10.10.13.19?  Tell 10.10.15.17"
"2707","9.905713000","Dell_06:31:ab","Broadcast","ARP","60","Who has 10.10.10.190?  Tell 10.10.13.226"
"2708","9.906494000","10.10.15.201","224.0.0.252","LLMNR","75","Standard query 0xf7b8  A WIN-JJVQTFUFFR8"
"2709","9.907355000","fe80::56b8:aff:fe88:fd5c","ff02::1","ICMPv6","78","Router Advertisement from 54:b8:0a:88:fd:5c"
"2710","9.907672000","40:9f:38:3c:1f:b7","Broadcast","ARP","60","Who has 192.168.31.1?  Tell 10.10.10.25"
"2711","9.908517000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M35.SOTHBXB.NET<00>"
"2712","9.910272000","40:9f:38:3c:1f:b7","Broadcast","ARP","60","Who has 192.168.31.1?  Tell 10.10.10.25"
"2713","9.919599000","Dell_b2:39:6a","Broadcast","ARP","60","Who has 10.10.15.37?  Tell 10.10.15.17"
"2714","9.927900000","10.10.11.186","224.0.0.251","MDNS","120","Standard query 0x0000  ANY PICT-NI16._ni-logos._tcp.local, ""QU"" question"
"2715","9.938101000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M25.EZRKGHN.COM<00>"
"2716","9.944425000","10.10.14.236","224.0.0.252","IGMPv2","60","Membership Report group 224.0.0.252"
"2717","9.946000000","10.10.19.140","239.255.255.250","SSDP","380","NOTIFY * HTTP/1.1 "
